"booking id","booking_date_time","distance_travelled","time_taken","commission_base_cost","driver_base_cost","total_tax","total_trip_cost","ratings"
"1602773263","43172.932638889","6","25","29.08","116.32","11.05","156.45","5"
"1715662281","43207.606944444","9","34","41.64","166.56","15.83","224","5"
"1982859703","43272.932638889","4","25","41.95","167.78","15.94","226","4"
"1408859167","43110.881944444","7","30","35.8","143.2","13.6","193","3"
"1493538146","43138.875694444","23","73","67.09","268.38","25.5","361","5"
"1625804554","43179.964583333","12","32","41.23","164.92","15.66","222","5"
"1522533411","43147.969444444","2","3","19.8","79.2","7.52","107","5"
"1978673848","43271.89375","5","31","32.71","130.84","12.43","176","4"
"1987146206","43273.970138889","15","49","61.82","282.26","25.24","369","2"
"1975060207","43270.945138889","10","34","38.96","155.85","14.82","210","5"
"1975209942","43271.069444444","3","20","20.47","81.9","7.78","110","3"
"1635062117","43182.907638889","4","8","23.67","94.67","8.99","127.33","5"
"1406271161","43109.982638889","30","72","93.6","374.38","35.57","504","4"
"1625700644","43179.920833333","4","30","29.72","118.87","11.29","159.88","5"
"1613151833","43175.934722222","1","2","15.39","61.58","5.85","82.82","4"
"1717314255","43207.902777778","2","8","19.3","77.2","7.34","103.84","5"
"1922301715","43258.000694444","52","86","166.17","699.69","64.89","931","4"
"1747141669","43214.922916667","10","48","47.83","191.3","18.18","257","5"
"1986856936","43273.903472222","50","130","225.27","936.1","87.36","1249","3"
"1474638343","43132.994444444","8","18","30.68","122.73","11.66","165","5"
"1890287232","43250.073611111","1","2","15.61","62.46","5.93","84","4"
"1755566561","43216.921527778","13","44","52.61","210.42","19.99","283","3"
"1922316324","43258.015277778","5","6","17.84","71.38","6.78","96","5"
"1644127868","43185.951388889","10","34","41.64","166.54","15.83","224.01","4"
"1445693815","43122.979861111","11","35","33.34","133.36","12.67","179","5"
"1582313301","43166.582638889","19","63","51.82","207.28","19.69","278.79","3"
"1784777124","43223.897916667","22","56","86.35","345.38","32.81","465","4"
"1974813177","43270.884027778","50","135","234.04","971.17","90.69","1296","4"
"1999296509","43277.0375","51","92","164.62","793.49","69.32","1027","5"
"1602779528","43172.939583333","5","6","18.77","75.1","7.14","101.01","4"
"1451640472","43124.961805556","19","67","53.38","248.52","22.04","324","5"
"2005384861","43278.884027778","13","52","54.4","217.58","20.67","293","2"
"1870574684","43244.947916667","8","19","29.8","119.2","11.32","160","2"
"1870360857","43244.881944444","15","58","74.25","332.02","29.96","436","4"
"OSN_1029197009","43260.938194444","2","11.12","12.75","51","4.84","69","3"
"1493799383","43138.959722222","6","27","30.23","120.93","11.49","163","4"
"1717474272","43207.963194444","20","48","61.86","282.46","25.26","369.58","5"
"1897362756","43251.8875","13","48","65.37","261.48","24.84","352","5"
"1565174139","43160.910416667","15","45","48.83","195.32","18.56","262.71","4"
"1925696731","43258.96875","2","4","18.64","74.56","7.09","100","5"
"1721447840","43208.930555556","31","73","95.8","418.2","38.15","552","4"
"1448508292","43123.970138889","10","35","43.87","175.48","16.67","236","5"
"1844846828","43237.886805556","7","42","34.57","138.29","13.13","186","5"
"1653607453","43188.915277778","3","7","21.77","87.09","8.27","117.13","3"
"1974905100","43270.913194444","9","38","56.51","226.02","21.47","304","4"
"1793264699","43225.974305556","3","5","20.75","83","7.89","112","4"
"1613185802","43175.947916667","4","5","22.12","88.47","8.4","118.99","5"
"1477500715","43133.915972222","11","45","40.76","163.04","15.49","219","5"
"1435961174","43119.961111111","4","32","24.64","98.56","9.37","133","5"
"1635049588","43182.906944444","9","55","49.44","197.77","18.79","266","2"
"1676277493","43196.345138889","14","55","46.76","187.04","17.77","251.57","3"
"1849091954","43238.963888889","2","3","16.54","66.17","6.29","89","4"
"1448600704","43124.074305556","3","3","13.32","53.27","5.06","72","2"
"1925597711","43258.926388889","7","39","36.43","145.73","13.85","196","5"
"1672958324","43195.003472222","13","34","41.82","167.29","15.89","225","3"
"1784959072","43223.925694444","10","30","34.23","136.93","13","184","4"
"1897671671","43251.999305556","5","5","26.21","104.83","9.96","141","5"
"1664888038","43192.533333333","9","47","39.78","159.1","15.12","214","5"
"1805460484","43228.968055556","3","4","26.58","106.32","10.1","143","4"
"1870552675","43244.945833333","6","33","36.62","146.47","13.91","197","4"
"1466680555","43129.972222222","2","3","18.16","72.62","6.9","98","5"
"1432736693","43118.990277778","14","33","36.22","144.88","13.76","195","4"
"1506814292","43142.913888889","19","57","69.83","379.32","31.52","480.67","2"
"1982705714","43272.9","15","56","79.74","353.96","32.05","466","5"
"1675945860","43195.961111111","5","28","26.96","107.85","10.24","145.05","3"
"1785485089","43224.342361111","12","58","73.86","295.45","28.06","397","2"
"1516373598","43146.009027778","1","2","16.81","67.24","6.39","90.44","4"
"1493645718","43138.902777778","11","60","41.68","166.72","15.84","224","2"
"1454727844","43125.893055556","4","8","29.04","116.16","11.04","156","5"
"1948384486","43264.8875","19","59","91.64","366.54","34.83","493","5"
"1952288005","43266.010416667","50","90","144.72","613.88","56.74","815","2"
"1870689676","43245.038888889","50","86","143.52","609.08","56.28","809","5"
"1982739093","43272.904861111","16","54","110.2","440.82","41.88","593","1"
"1411915559","43111.885416667","11","51","50.07","200.28","19.02","269","5"
"1646913427","43186.888888889","8","44","35.13","140.52","13.35","189","4"
"1837548457","43235.907638889","3","28","27.02","108.09","10.26","145","3"
"1635002970","43182.8875","8","47","43.31","173.23","16.46","233","5"
"1848956890","43238.922916667","5","9","34.57","138.29","13.13","186","5"
"1545386488","43154.902777778","16","52","59.65","238.6","22.67","320.92","4"
"1731181784","43211.046527778","10","32","44","176","16.72","237","3"
"1833919196","43235.05","1","2","15.8","63.2","6","85","4"
"1971093377","43269.896527778","30","86","128.81","550.24","50.7","730","4"
"1580917556","43165.951388889","6","6","19.36","77.44","7.35","104.15","5"
"1667101488","43193.061111111","30","48","88.56","354.24","33.65","476.45","5"
"1879228260","43247.015972222","12","33","76.52","306.06","29.07","412","4"
"2002274343","43277.909027778","31","90","99.2","431.8","39.45","570","4"
"1983035140","43273.040277778","9","30","29.37","117.47","11.16","158","4"
"1867088989","43243.925694444","2","4","19.62","78.48","7.45","106","3"
"1590357328","43168.940972222","2","3","18.77","75.1","7.14","101.01","4"
"1849266454","43239.100694444","10","28","30.48","121.94","11.59","164","4"
"1679697551","43197.004166667","11","30","45.7","182.8","17.37","245.87","5"
"1500568399","43141.075","3","4","14.21","56.84","5.4","76","2"
"1930020996","43259.982638889","15","52","47.76","226.04","19.9","294","5"
"1941511220","43262.879166667","30","78","110.78","443.11","42.1","596","5"
"1469318575","43130.95625","20","48","48.04","192.16","18.26","258","4"
"1944335544","43263.770833333","40","111","147.77","696.08","61.4","905","4"
"1867123775","43243.940972222","11","40","36.55","146.18","13.88","197","4"
"1519114613","43146.903472222","20","81","57.7","265.8","23.68","347.18","4"
"1500511663","43141.01875","15","44","32.48","129.92","12.35","175","5"
"1386623087","43102.889583333","7","45","60.76","243.02","23.09","327","4"
"1660049600","43190.922916667","11","38","63.46","281.3","25.49","370.25","4"
"1999318600","43277.070138889","27","49","78.44","313.75","29.81","422","1"
"1844874216","43237.889583333","6","42","48.51","194.06","18.43","261","4"
"1679369917","43196.902777778","9","46","42.65","170.6","16.22","229.47","5"
"1558812542","43158.903472222","30","90","90.4","396.6","36.1","523.1","2"
"1545341869","43154.899305556","5","38","33.63","134.52","12.78","180.93","5"
"1471979180","43132.040277778","7","27","33.13","132.53","12.59","178","4"
"1721341762","43208.907638889","20","56","51.86","207.43","19.7","279","5"
"1426696217","43116.963194444","7","38","33.78","135.13","12.84","182","5"
"1999027467","43276.890972222","10","29","52.17","208.69","19.84","281","2"
"1389772063","43103.913888889","18","42","63","251.99","23.94","339","4"
"1474560841","43132.946527778","2","3","13.06","52.24","4.96","70","5"
"1696127866","43201.882638889","2","5","19.33","77.32","7.35","104","4"
"1893643170","43250.888194444","11","36","63.37","253.46","24.08","341","5"
"1666962716","43192.940972222","9","39","38.85","155.39","14.76","209","3"
"1536053561","43151.922222222","2","5","14.14","56.56","5.38","76.08","5"
"1886764201","43248.94375","20","47","58.06","232.22","22.06","312","3"
"1894113734","43251.032638889","5","5","25.15","100.6","9.56","135","3"
"1426540312","43116.896527778","2","4","17.71","70.83","6.73","95","4"
"1870243457","43244.863888889","5","32","41.8","167.2","15.88","225","5"
"1408990451","43110.920833333","5","31","28.11","112.45","10.68","151","4"
"1491540172","43138.457638889","22","93","106.63","426.51","40.52","574","1"
"1669942368","43194.038888889","14","35","37.92","186.67","16.16","240.75","2"
"OSN_814225575","43108.965277778","1","4.37","9.11","36.43","3.46","49","4"
"1522442149","43147.935416667","16","58","51.6","206.4","19.61","277.61","5"
"1948472797","43264.908333333","8","45","42.57","170.26","16.17","229","5"
"1558914865","43158.947222222","2","23","22.12","88.48","8.4","119","4"
"2002465086","43277.980555556","4","6","16.91","67.66","6.42","91","4"
"1496531439","43139.884027778","3","6","18.82","75.26","7.15","101","5"
"1930189201","43260.141666667","6","5","18.34","73.36","6.97","99","1"
"1860438800","43241.904166667","17","54","73.48","293.92","27.93","395","4"
"1426634124","43116.938194444","10","50","36.52","146.08","13.87","196","5"
"1805606204","43229.113194444","30","52","78.72","384.88","33.41","497","4"
"1562155032","43159.958333333","20","49","48.2","192.8","18.32","259.32","1"
"1487967575","43137.074305556","2","3","14.9","59.58","5.66","80","5"
"1644139330","43185.961805556","10","39","42.75","171.02","16.26","230.03","4"
"1951953785","43265.895138889","18","61","79","315.98","30.02","425","4"
"1696155828","43201.888194444","2","5","19.14","76.58","7.28","103","1"
"1477664820","43133.98125","31","64","84","396","34.92","515","1"
"2008680988","43279.917361111","9","37","80.81","323.22","30.71","435","3"
"1863864621","43243.063888889","8","28","32.56","130.24","12.37","175","5"
"1918437705","43256.927083333","18","52","80.48","321.94","30.59","433","4"
"1713784133","43206.897916667","7","45","33.27","133.09","12.64","179","3"
"1403548479","43108.890277778","20","71","62.38","249.54","23.71","336","2"
"1860411423","43241.893055556","31","69","92.77","441.07","38.75","573","4"
"1863797278","43242.986111111","10","34","49.13","196.51","18.66","264","5"
"1644059663","43185.925","20","72","75.3","336.2","30.36","441.86","1"
"1432427512","43118.884027778","7","48","38.11","152.42","14.48","205","5"
"2002382974","43277.938194444","2","5","17.1","68.4","6.5","92","4"
"2005600846","43278.949305556","22","50","91.36","365.45","34.71","492","4"
"1870913206","43245.310416667","2","3","17.84","71.38","6.78","96","4"
"OSN_864277765","43143.991666667","2","9.08","9.11","36.43","3.46","49","5"
"1803780887","43228.6375","29","74","104.02","486.08","43.02","633","3"
"1828952050","43233.953472222","13","38","48.14","292.57","23.3","364","5"
"1536225941","43151.989583333","2","3","17.99","71.97","6.84","96.8","5"
"1609091873","43174.875","31","80","102.64","470.56","42.01","615.21","4"
"1863655240","43242.915277778","17","49","48.67","194.7","18.5","262","3"
"1493612204","43138.889583333","7","26","31.66","126.64","12.03","170","5"
"1386759889","43102.951388889","3","4","23.57","94.3","8.96","127","4"
"1395124903","43105.927083333","7","35","37.49","149.96","14.25","202","4"
"1415278394","43112.885416667","7","48","54.58","218.32","20.74","294","5"
"1870357156","43244.888888889","11","44","60.14","240.54","22.86","324","4"
"1755237994","43216.882638889","22","56","117.32","469.29","44.58","631","4"
"1951970256","43265.906944444","7","48","51.3","205.21","19.49","276","2"
"1672984764","43195.024305556","5","5","17.13","68.51","6.51","92.15","4"
"1724635644","43209.786111111","19","124","76.4","305.61","29.03","411","2"
"1563934271","43160.685416667","2","18","20.32","81.28","7.72","109.32","3"
"1875248025","43245.936805556","10","50","36.52","146.08","13.88","196","5"
"1743305049","43213.910416667","11","47","42.44","169.75","16.13","228","5"
"1820050121","43232.021527778","24","52","98","392.02","37.24","527","5"
"1583859547","43166.944444444","9","40","37","148","14.06","199.06","3"
"1773602120","43220.955555556","7","34","42.3","169.2","16.07","228","1"
"1439753868","43121.465972222","6","24","32.1","128.4","12.2","173","2"
"1522415385","43147.933333333","16","47","50.4","201.6","19.15","271.15","5"
"1814338603","43231.100694444","10","28","30.11","120.45","11.44","162","4"
"1870654084","43245.005555556","2","2","13.38","53.53","5.09","72","3"
"1635382209","43183.052777778","29","60","87.76","351.04","33.35","472.15","5"
"1902275831","43253.126388889","42","76","118.12","472.48","44.88","635","4"
"1612948582","43175.899305556","10","38","41.07","164.26","15.6","220.93","4"
"2002530404","43278.072222222","7","7","29.04","116.14","11.04","156","2"
"OSN_893374705","43165.0125","2","12.3","13.06","52.25","4.96","70","5"
"1474623516","43132.983333333","6","32","27.28","109.12","10.37","147","2"
"1863569800","43242.888194444","7","45","35.13","140.52","13.35","189","5"
"OSN_896216111","43166.963888889","2","10.48","7.25","29","2.75","39","4"
"1403616796","43108.914583333","12","68","46.92","187.68","17.83","252","4"
"1890263204","43250.044444444","2","19","18.14","72.55","6.88","98","5"
"1587113896","43167.921527778","3","6","15.29","61.17","5.81","82.27","4"
"1556092980","43157.985416667","17","47","46.4","220.6","19.38","286.38","1"
"1613329697","43176.008333333","2","2","18.22","72.86","6.92","98","3"
"1890247737","43250.017361111","2","2","13.38","53.53","5.09","72","4"
"1454936488","43125.951388889","4","23","33.05","132.19","12.54","178","5"
"1714019133","43207.002083333","1","2","12.27","49.07","4.66","66","4"
"1703269548","43203.897222222","21","57","110.6","442.38","42.02","595","4"
"1717181885","43207.885416667","21","65","55.93","223.73","21.24","300.9","2"
"1451741495","43125.029861111","11","35","38.55","154.22","14.65","207","4"
"1725997123","43210.048611111","8","28","32.56","130.24","12.37","175","5"
"1392365733","43104.896527778","10","45","51.48","205.92","19.57","277","3"
"1602794109","43172.948611111","4","5","21.93","87.74","8.34","118.01","3"
"1781583199","43223.306944444","14","38","80.6","237.27","26.36","344","4"
"1717398143","43207.941666667","13","44","47.58","190.34","18.08","256","2"
"1870663843","43245.01875","2","13","18.33","73.3","6.96","99","2"
