booking id,booking_date_time,distance_travelled,time_taken,commission_base_cost,driver_base_cost,total_tax,total_trip_cost,ratings,cluster_kmeans,cluster_gmm
1395157008,43105.945833333,10,35.0,32.02,128.08,12.16,172.0,5,3,4
1819500239,43231.913888889,13,51.0,133.08,532.32,50.57,716.0,3,0,1
1897610100,43251.965277778,27,53.0,108.59,434.35,41.27,584.0,4,0,1
1773407258,43220.904166667,37,91.0,135.37,576.48,53.19,765.0,2,6,5
1545677923,43155.004861111,1,2.0,16.6,66.4,6.31,89.31,5,3,0
1700007965,43203.211111111,4,4.0,15.54,62.17,5.91,83.62,5,5,0
1845006923,43237.921527778,3,7.0,21.56,86.25,8.19,116.0,4,5,0
1516210772,43145.925694444,5,30.0,28.23,112.94,10.73,151.9,5,3,4
1717491275,43207.973611111,1,2.0,16.54,66.17,6.29,89.0,5,5,0
1725595426,43209.907638889,9,31.0,55.3,221.18,21.02,298.0,4,5,1
1448446569,43123.940972222,2,3.0,13.19,52.76,5.01,71.0,4,7,0
1945336831,43264.089583333,8,28.0,32.56,130.24,12.37,175.0,5,5,2
1999376686,43277.211111111,5,4.0,17.1,68.4,6.5,92.0,4,5,0
1412116169,43111.969444444,10,48.0,36.4,145.6,13.83,196.0,2,2,4
1971102660,43269.900694444,6,42.0,47.58,190.34,18.08,256.0,5,5,2
1814338349,43231.095833333,2,3.0,13.38,53.53,5.09,72.0,2,1,0
1435679780,43119.8875,7,33.0,43.95,175.81,16.72,236.0,5,3,4
1580997363,43166.010416667,2,3.0,18.93,75.72,7.2,102.0,4,7,0
1540347279,43153.498611111,28,78.0,88.62,414.47,36.68,539.77,5,4,5
1652467487,43188.741666667,14,64.0,50.56,202.23,19.21,272.0,4,4,4
1971170239,43269.913194444,2,5.0,24.03,96.12,9.14,129.0,3,1,0
1406380059,43110.146527778,19,23.0,54.41,217.62,20.68,293.0,5,3,1
1773290547,43220.886805556,14,39.0,57.29,229.15,21.78,308.0,4,5,1
1558981960,43158.972916667,10,26.0,29.56,118.24,11.24,159.04,5,3,4
1915039648,43255.996527778,10,38.0,41.82,167.29,15.89,225.0,4,5,2
1743560605,43213.98125,4,5.0,19.52,78.06,7.41,105.0,3,1,0
1508442637,43143.488194444,27,78.0,78.64,314.56,29.88,423.08,4,4,1
1583981808,43167.022222222,4,4.0,16.4,65.6,6.23,88.23,2,2,0
1743560154,43213.977777778,6,29.0,30.6,122.42,11.63,165.0,3,1,4
1897610911,43251.964583333,11,48.0,61.15,244.61,23.24,329.0,1,1,2
1445530727,43122.9125,15,45.0,54.52,218.09,20.71,293.0,3,7,4
1925638656,43258.945138889,4,25.0,22.3,89.2,8.47,120.0,5,5,2
1760407261,43217.875694444,6,41.0,43.25,172.99,16.44,233.0,2,1,4
1542162713,43153.93125,11,37.0,33.8,135.2,12.84,181.84,5,3,4
1426820420,43117.108333333,31,53.0,76.4,365.6,32.03,474.0,4,4,5
1577900950,43164.91875,2,5.0,18.4,73.6,6.99,98.99,5,3,0
1755720884,43216.957638889,27,51.0,126.21,504.83,47.96,679.0,5,0,1
1499553859,43140.834027778,15,37.0,73.67,294.67,28.0,396.0,4,4,1
1545707113,43155.027083333,2,3.0,14.09,56.37,5.36,75.82,5,3,0
1389958779,43104.038888889,6,6.0,25.46,101.84,9.67,137.0,3,7,0
1975186434,43271.029861111,17,40.0,42.01,203.03,17.71,263.0,4,5,5
1466736303,43130.011111111,2,2.0,15.02,60.1,5.71,81.0,3,7,0
1448538114,43124.001388889,4,5.0,22.32,89.27,8.48,120.0,4,7,0
1717580583,43208.045138889,10,28.0,30.11,120.45,11.44,162.0,4,5,4
1696329755,43201.934722222,6,40.0,31.91,127.62,12.12,171.65,5,5,4
1982923055,43272.963888889,6,33.0,51.67,206.67,19.63,278.0,4,5,2
1642279791,43185.524305556,6,33.0,31.85,127.39,12.1,171.34,5,3,4
1507073274,43142.96875,16,36.0,57.76,331.04,26.96,415.76,4,4,5
1941739828,43262.942361111,2,4.0,28.81,115.24,10.95,155.0,4,5,0
1631997890,43181.977083333,16,30.0,56.28,225.14,21.39,302.81,1,2,1
1415601888,43112.965972222,2,3.0,18.49,73.96,7.03,99.0,1,2,0
1487660292,43136.904166667,23,82.0,84.73,373.94,33.96,493.0,4,4,5
1689692724,43199.89375,16,52.0,51.0,204.0,19.38,274.38,2,1,4
1522488142,43147.954166667,2,4.0,18.4,73.6,6.99,98.99,5,3,0
1805511301,43228.991666667,16,35.0,47.64,190.56,18.11,256.0,3,1,1
1902247317,43253.086111111,21,42.0,86.99,382.95,34.81,505.0,5,0,5
1602773263,43172.932638889,6,25.0,29.08,116.32,11.05,156.45,5,3,4
1715662281,43207.606944444,9,34.0,41.64,166.56,15.83,224.0,5,5,4
1982859703,43272.932638889,4,25.0,41.95,167.78,15.94,226.0,4,5,2
1408859167,43110.881944444,7,30.0,35.8,143.2,13.6,193.0,3,7,4
1493538146,43138.875694444,23,73.0,67.09,268.38,25.5,361.0,5,4,1
1625804554,43179.964583333,12,32.0,41.23,164.92,15.66,222.0,5,3,4
1522533411,43147.969444444,2,3.0,19.8,79.2,7.52,107.0,5,3,0
1978673848,43271.89375,5,31.0,32.71,130.84,12.43,176.0,4,5,2
1987146206,43273.970138889,15,49.0,61.82,282.26,25.24,369.0,2,1,5
1975060207,43270.945138889,10,34.0,38.96,155.85,14.82,210.0,5,5,2
1975209942,43271.069444444,3,20.0,20.47,81.9,7.78,110.0,3,1,2
1635062117,43182.907638889,4,8.0,23.67,94.67,8.99,127.33,5,3,0
1406271161,43109.982638889,30,72.0,93.6,374.38,35.57,504.0,4,4,1
1625700644,43179.920833333,4,30.0,29.72,118.87,11.29,159.88,5,3,4
1613151833,43175.934722222,1,2.0,15.39,61.58,5.85,82.82,4,7,0
1717314255,43207.902777778,2,8.0,19.3,77.2,7.34,103.84,5,5,4
1922301715,43258.000694444,52,86.0,166.17,699.69,64.89,931.0,4,6,5
1747141669,43214.922916667,10,48.0,47.83,191.3,18.18,257.0,5,5,4
1986856936,43273.903472222,50,130.0,225.27,936.1,87.36,1249.0,3,6,6
1474638343,43132.994444444,8,18.0,30.68,122.73,11.66,165.0,5,3,4
1890287232,43250.073611111,1,2.0,15.61,62.46,5.93,84.0,4,5,0
1755566561,43216.921527778,13,44.0,52.61,210.42,19.99,283.0,3,1,4
1922316324,43258.015277778,5,6.0,17.84,71.38,6.78,96.0,5,5,0
1644127868,43185.951388889,10,34.0,41.64,166.54,15.83,224.01,4,7,4
1445693815,43122.979861111,11,35.0,33.34,133.36,12.67,179.0,5,3,4
1582313301,43166.582638889,19,63.0,51.82,207.28,19.69,278.79,3,4,1
1784777124,43223.897916667,22,56.0,86.35,345.38,32.81,465.0,4,0,1
1974813177,43270.884027778,50,135.0,234.04,971.17,90.69,1296.0,4,6,6
1999296509,43277.0375,51,92.0,164.62,793.49,69.32,1027.0,5,6,6
1602779528,43172.939583333,5,6.0,18.77,75.1,7.14,101.01,4,7,0
1451640472,43124.961805556,19,67.0,53.38,248.52,22.04,324.0,5,4,5
2005384861,43278.884027778,13,52.0,54.4,217.58,20.67,293.0,2,1,2
1870574684,43244.947916667,8,19.0,29.8,119.2,11.32,160.0,2,1,2
1870360857,43244.881944444,15,58.0,74.25,332.02,29.96,436.0,4,0,5
OSN_1029197009,43260.938194444,2,11.12,12.75,51.0,4.84,69.0,3,1,2
1493799383,43138.959722222,6,27.0,30.23,120.93,11.49,163.0,4,7,4
1717474272,43207.963194444,20,48.0,61.86,282.46,25.26,369.58,5,0,5
1897362756,43251.8875,13,48.0,65.37,261.48,24.84,352.0,5,5,2
1565174139,43160.910416667,15,45.0,48.83,195.32,18.56,262.71,4,7,4
1925696731,43258.96875,2,4.0,18.64,74.56,7.09,100.0,5,5,0
1721447840,43208.930555556,31,73.0,95.8,418.2,38.15,552.0,4,0,5
1448508292,43123.970138889,10,35.0,43.87,175.48,16.67,236.0,5,3,4
1844846828,43237.886805556,7,42.0,34.57,138.29,13.13,186.0,5,5,2
1653607453,43188.915277778,3,7.0,21.77,87.09,8.27,117.13,3,7,0
1974905100,43270.913194444,9,38.0,56.51,226.02,21.47,304.0,4,5,2
1793264699,43225.974305556,3,5.0,20.75,83.0,7.89,112.0,4,5,0
1613185802,43175.947916667,4,5.0,22.12,88.47,8.4,118.99,5,3,0
1477500715,43133.915972222,11,45.0,40.76,163.04,15.49,219.0,5,3,4
1435961174,43119.961111111,4,32.0,24.64,98.56,9.37,133.0,5,3,4
1635049588,43182.906944444,9,55.0,49.44,197.77,18.79,266.0,2,2,4
1676277493,43196.345138889,14,55.0,46.76,187.04,17.77,251.57,3,1,4
1849091954,43238.963888889,2,3.0,16.54,66.17,6.29,89.0,4,5,0
1448600704,43124.074305556,3,3.0,13.32,53.27,5.06,72.0,2,2,0
1925597711,43258.926388889,7,39.0,36.43,145.73,13.85,196.0,5,5,2
1672958324,43195.003472222,13,34.0,41.82,167.29,15.89,225.0,3,7,4
1784959072,43223.925694444,10,30.0,34.23,136.93,13.0,184.0,4,5,4
1897671671,43251.999305556,5,5.0,26.21,104.83,9.96,141.0,5,5,0
1664888038,43192.533333333,9,47.0,39.78,159.1,15.12,214.0,5,3,4
1805460484,43228.968055556,3,4.0,26.58,106.32,10.1,143.0,4,5,0
1870552675,43244.945833333,6,33.0,36.62,146.47,13.91,197.0,4,5,2
1466680555,43129.972222222,2,3.0,18.16,72.62,6.9,98.0,5,3,0
1432736693,43118.990277778,14,33.0,36.22,144.88,13.76,195.0,4,7,4
1506814292,43142.913888889,19,57.0,69.83,379.32,31.52,480.67,2,2,5
1982705714,43272.9,15,56.0,79.74,353.96,32.05,466.0,5,0,5
1675945860,43195.961111111,5,28.0,26.96,107.85,10.24,145.05,3,7,4
1785485089,43224.342361111,12,58.0,73.86,295.45,28.06,397.0,2,1,1
1516373598,43146.009027778,1,2.0,16.81,67.24,6.39,90.44,4,7,0
1493645718,43138.902777778,11,60.0,41.68,166.72,15.84,224.0,2,2,4
1454727844,43125.893055556,4,8.0,29.04,116.16,11.04,156.0,5,3,0
1948384486,43264.8875,19,59.0,91.64,366.54,34.83,493.0,5,0,1
1952288005,43266.010416667,50,90.0,144.72,613.88,56.74,815.0,2,6,5
1870689676,43245.038888889,50,86.0,143.52,609.08,56.28,809.0,5,6,5
1982739093,43272.904861111,16,54.0,110.2,440.82,41.88,593.0,1,1,1
1411915559,43111.885416667,11,51.0,50.07,200.28,19.02,269.0,5,3,4
1646913427,43186.888888889,8,44.0,35.13,140.52,13.35,189.0,4,7,4
1837548457,43235.907638889,3,28.0,27.02,108.09,10.26,145.0,3,1,2
1635002970,43182.8875,8,47.0,43.31,173.23,16.46,233.0,5,3,4
1848956890,43238.922916667,5,9.0,34.57,138.29,13.13,186.0,5,5,2
1545386488,43154.902777778,16,52.0,59.65,238.6,22.67,320.92,4,4,1
1731181784,43211.046527778,10,32.0,44.0,176.0,16.72,237.0,3,1,4
1833919196,43235.05,1,2.0,15.8,63.2,6.0,85.0,4,5,0
1971093377,43269.896527778,30,86.0,128.81,550.24,50.7,730.0,4,0,5
1580917556,43165.951388889,6,6.0,19.36,77.44,7.35,104.15,5,3,0
1667101488,43193.061111111,30,48.0,88.56,354.24,33.65,476.45,5,4,1
1879228260,43247.015972222,12,33.0,76.52,306.06,29.07,412.0,4,0,1
2002274343,43277.909027778,31,90.0,99.2,431.8,39.45,570.0,4,0,5
1983035140,43273.040277778,9,30.0,29.37,117.47,11.16,158.0,4,5,2
1867088989,43243.925694444,2,4.0,19.62,78.48,7.45,106.0,3,1,0
1590357328,43168.940972222,2,3.0,18.77,75.1,7.14,101.01,4,7,0
1849266454,43239.100694444,10,28.0,30.48,121.94,11.59,164.0,4,5,2
1679697551,43197.004166667,11,30.0,45.7,182.8,17.37,245.87,5,3,4
1500568399,43141.075,3,4.0,14.21,56.84,5.4,76.0,2,2,0
1930020996,43259.982638889,15,52.0,47.76,226.04,19.9,294.0,5,5,5
1941511220,43262.879166667,30,78.0,110.78,443.11,42.1,596.0,5,0,1
1469318575,43130.95625,20,48.0,48.04,192.16,18.26,258.0,4,4,1
1944335544,43263.770833333,40,111.0,147.77,696.08,61.4,905.0,4,6,6
1867123775,43243.940972222,11,40.0,36.55,146.18,13.88,197.0,4,5,2
1519114613,43146.903472222,20,81.0,57.7,265.8,23.68,347.18,4,4,5
1500511663,43141.01875,15,44.0,32.48,129.92,12.35,175.0,5,3,1
1386623087,43102.889583333,7,45.0,60.76,243.02,23.09,327.0,4,7,1
1660049600,43190.922916667,11,38.0,63.46,281.3,25.49,370.25,4,4,5
1999318600,43277.070138889,27,49.0,78.44,313.75,29.81,422.0,1,1,1
1844874216,43237.889583333,6,42.0,48.51,194.06,18.43,261.0,4,5,2
1679369917,43196.902777778,9,46.0,42.65,170.6,16.22,229.47,5,3,4
1558812542,43158.903472222,30,90.0,90.4,396.6,36.1,523.1,2,2,5
1545341869,43154.899305556,5,38.0,33.63,134.52,12.78,180.93,5,3,4
1471979180,43132.040277778,7,27.0,33.13,132.53,12.59,178.0,4,7,4
1721341762,43208.907638889,20,56.0,51.86,207.43,19.7,279.0,5,5,1
1426696217,43116.963194444,7,38.0,33.78,135.13,12.84,182.0,5,3,4
1999027467,43276.890972222,10,29.0,52.17,208.69,19.84,281.0,2,1,2
1389772063,43103.913888889,18,42.0,63.0,251.99,23.94,339.0,4,4,1
1474560841,43132.946527778,2,3.0,13.06,52.24,4.96,70.0,5,3,0
1696127866,43201.882638889,2,5.0,19.33,77.32,7.35,104.0,4,5,0
1893643170,43250.888194444,11,36.0,63.37,253.46,24.08,341.0,5,5,2
1666962716,43192.940972222,9,39.0,38.85,155.39,14.76,209.0,3,7,4
1536053561,43151.922222222,2,5.0,14.14,56.56,5.38,76.08,5,3,0
1886764201,43248.94375,20,47.0,58.06,232.22,22.06,312.0,3,1,1
1894113734,43251.032638889,5,5.0,25.15,100.6,9.56,135.0,3,1,0
1426540312,43116.896527778,2,4.0,17.71,70.83,6.73,95.0,4,7,0
1870243457,43244.863888889,5,32.0,41.8,167.2,15.88,225.0,5,5,2
1408990451,43110.920833333,5,31.0,28.11,112.45,10.68,151.0,4,7,4
1491540172,43138.457638889,22,93.0,106.63,426.51,40.52,574.0,1,2,1
1669942368,43194.038888889,14,35.0,37.92,186.67,16.16,240.75,2,2,5
OSN_814225575,43108.965277778,1,4.37,9.11,36.43,3.46,49.0,4,7,0
1522442149,43147.935416667,16,58.0,51.6,206.4,19.61,277.61,5,3,4
1948472797,43264.908333333,8,45.0,42.57,170.26,16.17,229.0,5,5,2
1558914865,43158.947222222,2,23.0,22.12,88.48,8.4,119.0,4,7,4
2002465086,43277.980555556,4,6.0,16.91,67.66,6.42,91.0,4,5,0
1496531439,43139.884027778,3,6.0,18.82,75.26,7.15,101.0,5,3,0
1930189201,43260.141666667,6,5.0,18.34,73.36,6.97,99.0,1,1,0
1860438800,43241.904166667,17,54.0,73.48,293.92,27.93,395.0,4,0,1
1426634124,43116.938194444,10,50.0,36.52,146.08,13.87,196.0,5,3,4
1805606204,43229.113194444,30,52.0,78.72,384.88,33.41,497.0,4,0,5
1562155032,43159.958333333,20,49.0,48.2,192.8,18.32,259.32,1,2,1
1487967575,43137.074305556,2,3.0,14.9,59.58,5.66,80.0,5,3,0
1644139330,43185.961805556,10,39.0,42.75,171.02,16.26,230.03,4,7,4
1951953785,43265.895138889,18,61.0,79.0,315.98,30.02,425.0,4,0,1
1696155828,43201.888194444,2,5.0,19.14,76.58,7.28,103.0,1,2,0
1477664820,43133.98125,31,64.0,84.0,396.0,34.92,515.0,1,2,5
2008680988,43279.917361111,9,37.0,80.81,323.22,30.71,435.0,3,1,1
1863864621,43243.063888889,8,28.0,32.56,130.24,12.37,175.0,5,5,2
1918437705,43256.927083333,18,52.0,80.48,321.94,30.59,433.0,4,0,1
1713784133,43206.897916667,7,45.0,33.27,133.09,12.64,179.0,3,1,4
1403548479,43108.890277778,20,71.0,62.38,249.54,23.71,336.0,2,2,4
1860411423,43241.893055556,31,69.0,92.77,441.07,38.75,573.0,4,0,5
1863797278,43242.986111111,10,34.0,49.13,196.51,18.66,264.0,5,5,2
1644059663,43185.925,20,72.0,75.3,336.2,30.36,441.86,1,2,5
1432427512,43118.884027778,7,48.0,38.11,152.42,14.48,205.0,5,3,4
2002382974,43277.938194444,2,5.0,17.1,68.4,6.5,92.0,4,5,0
2005600846,43278.949305556,22,50.0,91.36,365.45,34.71,492.0,4,0,1
1870913206,43245.310416667,2,3.0,17.84,71.38,6.78,96.0,4,5,0
OSN_864277765,43143.991666667,2,9.08,9.11,36.43,3.46,49.0,5,3,4
1803780887,43228.6375,29,74.0,104.02,486.08,43.02,633.0,3,0,5
1828952050,43233.953472222,13,38.0,48.14,292.57,23.3,364.0,5,5,6
1536225941,43151.989583333,2,3.0,17.99,71.97,6.84,96.8,5,3,0
1609091873,43174.875,31,80.0,102.64,470.56,42.01,615.21,4,4,5
1863655240,43242.915277778,17,49.0,48.67,194.7,18.5,262.0,3,1,2
1493612204,43138.889583333,7,26.0,31.66,126.64,12.03,170.0,5,3,4
1386759889,43102.951388889,3,4.0,23.57,94.3,8.96,127.0,4,7,0
1395124903,43105.927083333,7,35.0,37.49,149.96,14.25,202.0,4,7,4
1415278394,43112.885416667,7,48.0,54.58,218.32,20.74,294.0,5,3,1
1870357156,43244.888888889,11,44.0,60.14,240.54,22.86,324.0,4,5,2
1755237994,43216.882638889,22,56.0,117.32,469.29,44.58,631.0,4,0,1
1951970256,43265.906944444,7,48.0,51.3,205.21,19.49,276.0,2,1,2
1672984764,43195.024305556,5,5.0,17.13,68.51,6.51,92.15,4,7,0
1724635644,43209.786111111,19,124.0,76.4,305.61,29.03,411.0,2,1,6
1563934271,43160.685416667,2,18.0,20.32,81.28,7.72,109.32,3,7,4
1875248025,43245.936805556,10,50.0,36.52,146.08,13.88,196.0,5,5,2
1743305049,43213.910416667,11,47.0,42.44,169.75,16.13,228.0,5,5,4
1820050121,43232.021527778,24,52.0,98.0,392.02,37.24,527.0,5,0,1
1583859547,43166.944444444,9,40.0,37.0,148.0,14.06,199.06,3,7,4
1773602120,43220.955555556,7,34.0,42.3,169.2,16.07,228.0,1,1,4
1439753868,43121.465972222,6,24.0,32.1,128.4,12.2,173.0,2,2,4
1522415385,43147.933333333,16,47.0,50.4,201.6,19.15,271.15,5,3,4
1814338603,43231.100694444,10,28.0,30.11,120.45,11.44,162.0,4,5,2
1870654084,43245.005555556,2,2.0,13.38,53.53,5.09,72.0,3,1,0
1635382209,43183.052777778,29,60.0,87.76,351.04,33.35,472.15,5,4,1
1902275831,43253.126388889,42,76.0,118.12,472.48,44.88,635.0,4,0,1
1612948582,43175.899305556,10,38.0,41.07,164.26,15.6,220.93,4,7,4
2002530404,43278.072222222,7,7.0,29.04,116.14,11.04,156.0,2,1,0
OSN_893374705,43165.0125,2,12.3,13.06,52.25,4.96,70.0,5,3,4
1474623516,43132.983333333,6,32.0,27.28,109.12,10.37,147.0,2,2,4
1863569800,43242.888194444,7,45.0,35.13,140.52,13.35,189.0,5,5,2
OSN_896216111,43166.963888889,2,10.48,7.25,29.0,2.75,39.0,4,7,4
1403616796,43108.914583333,12,68.0,46.92,187.68,17.83,252.0,4,7,4
1890263204,43250.044444444,2,19.0,18.14,72.55,6.88,98.0,5,5,2
1587113896,43167.921527778,3,6.0,15.29,61.17,5.81,82.27,4,7,0
1556092980,43157.985416667,17,47.0,46.4,220.6,19.38,286.38,1,2,5
1613329697,43176.008333333,2,2.0,18.22,72.86,6.92,98.0,3,7,0
1890247737,43250.017361111,2,2.0,13.38,53.53,5.09,72.0,4,5,0
1454936488,43125.951388889,4,23.0,33.05,132.19,12.54,178.0,5,3,4
1714019133,43207.002083333,1,2.0,12.27,49.07,4.66,66.0,4,5,0
1703269548,43203.897222222,21,57.0,110.6,442.38,42.02,595.0,4,0,1
1717181885,43207.885416667,21,65.0,55.93,223.73,21.24,300.9,2,1,1
1451741495,43125.029861111,11,35.0,38.55,154.22,14.65,207.0,4,7,4
1725997123,43210.048611111,8,28.0,32.56,130.24,12.37,175.0,5,5,4
1392365733,43104.896527778,10,45.0,51.48,205.92,19.57,277.0,3,7,4
1602794109,43172.948611111,4,5.0,21.93,87.74,8.34,118.01,3,7,0
1781583199,43223.306944444,14,38.0,80.6,237.27,26.36,344.0,4,5,6
1717398143,43207.941666667,13,44.0,47.58,190.34,18.08,256.0,2,1,4
1870663843,43245.01875,2,13.0,18.33,73.3,6.96,99.0,2,1,2
1651689490,43188.561805556,28,58.0,87.08,408.32,36.1,531.5,3,4,5
1945006878,43263.883333333,9,41.0,43.93,175.72,16.7,236.0,4,5,2
1469339897,43130.969444444,3,5.0,15.58,62.32,5.92,84.0,5,3,0
1519216997,43146.934722222,2,3.0,12.45,49.8,4.73,67.0,2,2,0
1974850164,43270.890972222,4,31.0,29.41,117.66,11.17,158.0,3,1,2
1925819577,43259.142361111,2,3.0,13.38,53.53,5.09,72.0,5,5,0
1987206883,43274.002083333,5,18.0,34.45,137.82,13.1,185.0,4,5,2
1814064701,43230.945138889,8,34.0,49.44,197.77,18.79,266.0,3,1,2
1496674534,43139.93125,2,3.0,18.49,73.96,7.03,99.0,5,3,0
OSN_1023112369,43255.945833333,4,44.88,35.57,142.28,13.51,191.0,5,5,2
1451593432,43124.947916667,7,39.0,30.46,121.84,11.57,164.0,1,2,4
1577953423,43164.932638889,13,44.0,38.6,154.4,14.67,207.67,3,7,4
1510683569,43144.174305556,10,33.0,30.65,122.59,11.65,164.89,5,3,4
2002565602,43278.186805556,2,2.0,12.64,50.56,4.81,68.0,2,1,0
1545727345,43155.045138889,28,58.0,78.68,314.71,29.9,423.29,4,4,1
1983025910,43273.027777778,5,4.0,25.78,103.12,9.8,139.0,3,1,0
1914933245,43255.94375,18,51.0,94.05,376.21,35.74,506.0,3,0,1
1914962187,43255.956944444,15,51.0,78.29,348.14,31.5,458.0,1,1,5
1805201662,43228.890972222,5,40.0,44.32,177.3,16.85,238.0,5,5,2
1558106165,43158.745138889,6,35.0,31.04,124.15,11.8,166.99,4,7,4
1755768041,43216.966666667,10,39.0,44.98,179.93,17.1,242.0,2,1,4
1699799026,43202.95625,5,28.0,27.12,108.48,10.3,145.9,5,5,4
1394004521,43105.677083333,28,122.0,89.41,417.66,36.97,544.0,4,4,6
1423658636,43115.93125,2,4.0,18.52,74.1,7.04,100.0,3,7,0
1863834420,43243.020138889,6,5.0,18.22,72.88,6.92,98.0,4,5,0
1925762539,43259.029166667,3,3.0,17.1,68.4,6.5,92.0,1,1,0
1918512972,43256.959027778,6,40.0,29.0,115.98,11.02,156.0,4,5,2
1580975623,43165.989583333,3,4.0,19.76,79.04,7.51,106.31,5,3,0
1490633249,43137.934722222,3,4.0,19.67,78.66,7.47,106.0,5,3,0
1833644920,43234.908333333,7,21.0,32.78,131.13,12.46,176.0,4,5,2
1870548942,43244.941666667,17,45.0,69.86,279.42,26.54,376.0,5,0,1
1448316516,43123.890972222,11,47.0,41.49,165.98,15.77,223.0,5,3,4
1918362270,43256.898611111,5,31.0,32.71,130.86,12.43,176.0,3,1,2
1590283684,43168.913888889,5,30.0,28.81,115.24,10.95,155.0,5,3,4
1820167201,43232.152083333,46,60.0,124.98,569.92,51.0,746.0,4,0,5
1395190609,43105.961111111,7,32.0,38.28,153.12,14.55,206.0,3,7,4
1583875708,43166.955555556,11,43.0,36.2,144.8,13.76,194.76,2,2,4
1474749291,43133.205555556,3,17.0,18.34,73.36,6.96,99.0,4,7,4
1466718830,43129.997916667,2,2.0,12.64,50.56,4.81,68.0,2,2,0
1432808368,43119.080555556,3,4.0,17.74,70.95,6.74,95.0,4,7,0
1643965415,43185.892361111,29,75.0,113.94,490.78,45.05,649.77,5,4,5
2005754207,43279.125694444,3,4.0,18.92,75.7,7.2,102.0,4,5,0
1721225204,43208.899305556,8,48.0,34.39,137.54,13.07,185.0,5,5,4
1513331908,43145.13125,27,50.0,63.84,255.36,24.26,343.46,4,4,1
1516179556,43146.297222222,32,81.0,131.96,442.84,45.89,620.69,4,4,6
1945023442,43263.8875,12,58.0,56.79,227.18,21.58,306.0,4,5,2
1893669388,43250.886805556,3,6.0,27.58,110.34,10.48,148.0,1,1,0
1561928251,43159.889583333,11,55.0,40.08,160.31,15.23,215.62,5,3,4
1870702538,43245.054861111,6,5.0,18.22,72.88,6.92,98.0,5,5,0
OSN_859989837,43140.907638889,4,29.07,7.43,29.74,2.83,40.0,5,3,1
OSN_991698251,43231.007638889,2,8.2,17.0,68.01,6.46,91.0,5,5,2
1519287607,43146.971527778,14,43.0,39.58,158.32,15.04,212.94,2,2,4
1974861616,43270.89375,31,51.0,90.44,431.76,37.86,560.0,4,0,5
1500293655,43140.936805556,3,4.0,19.83,79.31,7.54,107.0,5,3,0
1875204464,43245.927777778,7,33.0,57.81,231.22,21.97,311.0,5,5,2
OSN_822952611,43115.458333333,4,30.65,8.36,33.46,3.18,45.0,2,2,1
1519191950,43146.924305556,2,5.0,14.15,56.62,5.38,76.15,4,7,0
1533217868,43151.01875,5,25.0,26.2,204.8,14.96,245.96,5,3,6
1890055989,43249.911805556,5,44.0,40.15,160.59,15.26,216.0,4,5,2
1781046540,43222.899305556,22,56.0,85.18,340.74,32.37,458.0,5,0,1
1466601910,43129.927083333,30,79.0,84.3,372.2,33.78,490.0,5,4,5
1951912461,43265.881944444,27,79.0,96.34,420.36,38.36,555.0,3,0,5
1580862199,43165.929166667,19,79.0,75.33,336.32,30.38,442.03,5,4,5
1596518600,43170.986805556,2,5.0,16.54,66.17,6.29,89.0,3,7,0
1429505828,43117.924305556,2,5.0,0.0,30.37,3.62,34.0,5,3,7
1837795701,43235.976388889,13,42.0,43.36,173.44,16.47,233.0,3,1,2
1897623208,43251.965972222,5,13.0,36.15,144.62,13.74,195.0,4,5,2
1556068166,43157.966666667,5,7.0,19.13,76.53,7.27,102.93,5,3,0
1743810442,43214.273611111,4,4.0,21.19,84.76,8.05,114.0,5,5,0
1731164367,43211.031944444,13,35.0,36.06,144.24,13.7,194.0,5,5,4
1986884740,43273.904166667,2,23.0,48.49,193.98,18.42,261.0,4,5,2
1613360160,43176.039583333,27,54.0,71.82,287.28,27.29,386.39,4,4,1
1837798378,43235.977083333,4,6.0,22.24,88.96,8.45,120.0,2,1,0
1580757508,43165.895138889,2,4.0,13.69,54.78,5.2,73.67,4,7,0
1730636290,43210.891666667,13,51.0,67.29,269.14,25.57,362.0,4,0,1
1613378748,43176.059027778,7,21.0,27.71,110.83,10.52,149.06,5,3,4
1516086415,43145.895833333,2,5.0,18.52,74.07,7.03,99.62,4,7,0
1848855462,43238.903472222,4,8.0,35.61,142.45,13.53,192.0,3,1,2
1594661471,43170.575,3,4.0,16.98,67.93,6.46,91.37,4,7,0
1629031980,43181.071527778,10,21.0,34.66,138.65,13.18,186.49,3,7,4
1490638465,43137.939583333,15,54.0,43.6,174.4,16.57,235.0,4,7,4
1983027279,43273.03125,8,25.0,31.96,127.84,12.14,172.0,4,5,2
1781067878,43222.896527778,49,124.0,206.65,861.6,80.28,1149.0,4,6,6
1944714624,43263.827083333,23,90.0,116.36,535.42,47.71,699.0,5,0,6
1717176106,43207.886111111,30,63.0,100.01,470.05,41.5,611.56,4,0,5
1725856499,43209.966666667,30,61.0,94.83,379.34,36.04,510.0,4,0,1
1510453719,43143.938194444,7,35.0,37.05,148.2,14.08,199.33,5,3,4
1609423823,43175.065972222,3,12.0,20.28,81.14,7.72,109.14,5,3,4
