City,Zone,Week Number,Day,4 hour windows,Date,Time stamp date,Demand,Fulfilment %,Avg. Price,Avg. Trip Size,Cancellation % (Total),Driver Cancellation%,Customer Cancellation %,Avg. ETA,
Hyderabad,Zone 5,1,4,12:00 to 16:00,30-06-2019,30/06/2019 14:47:28,983,72,62,7,26.6,4.2,22.5,14.3,
Hyderabad,Zone 5,1,4,16:00 to 20:00,30-06-2019,30/06/2019 18:11:16,900,70,180,11,40.3,6.3,34.0,17.0,
Hyderabad,Zone 5,1,4,20:00 to 00:00,30-06-2019,30/06/2019 20:19:59,989,66,190,12,42.7,6.7,36.0,28.3,
Hyderabad,Zone 5,1,5,00:00 to 04:00,01-07-2019,01/07/2019 00:56:50,950,70,133,8,32.1,5.0,27.1,13.4,
Hyderabad,Zone 5,1,5,04:00 to 08.00,01-07-2019,01/07/2019 07:05:48,954,65,94,14,28.5,4.5,24.0,15.7,
Hyderabad,Zone 5,1,5,08:00 to 12:00,01-07-2019,01/07/2019 11:04:57,936,69,193,15,37.3,5.8,31.5,18.8,
Hyderabad,Zone 5,1,5,12:00 to 16:00,01-07-2019,01/07/2019 13:14:04,907,68,83,8,28.2,4.4,23.8,15.9,
Hyderabad,Zone 5,1,5,16:00 to 20:00,01-07-2019,01/07/2019 17:51:47,993,75,198,10,41.7,6.5,35.2,6.3,
Hyderabad,Zone 5,1,5,20:00 to 00:00,01-07-2019,01/07/2019 21:14:02,985,66,181,12,42.2,6.6,35.6,19.4,
Hyderabad,Zone 5,1,6,00:00 to 04:00,02-07-2019,02/07/2019 02:55:52,997,74,163,11,45.2,7.1,38.1,17.7,
Hyderabad,Zone 5,1,6,04:00 to 08.00,02-07-2019,02/07/2019 06:24:27,991,75,70,12,37.2,5.8,31.4,17.9,
Hyderabad,Zone 5,1,6,08:00 to 12:00,02-07-2019,02/07/2019 09:07:21,920,73,206,11,45.3,7.1,38.2,18.2,
Hyderabad,Zone 5,1,6,12:00 to 16:00,02-07-2019,02/07/2019 13:15:08,980,74,82,11,26.3,4.1,22.2,4.2,
Hyderabad,Zone 5,1,6,16:00 to 20:00,02-07-2019,02/07/2019 18:38:52,996,65,201,15,35.7,5.6,30.1,19.3,
Hyderabad,Zone 5,1,6,20:00 to 00:00,02-07-2019,02/07/2019 23:03:02,969,73,204,10,29.5,4.6,24.9,16.1,
Hyderabad,Zone 5,1,7,00:00 to 04:00,03-07-2019,03/07/2019 01:12:56,997,66,132,8,39.8,6.2,33.6,19.2,
Hyderabad,Zone 5,1,7,04:00 to 08.00,03-07-2019,03/07/2019 07:44:15,958,75,98,13,35.8,5.6,30.2,12.0,
Hyderabad,Zone 5,1,7,08:00 to 12:00,03-07-2019,03/07/2019 09:33:59,919,66,193,12,33.0,5.2,27.8,20.4,
Hyderabad,Zone 5,1,7,12:00 to 16:00,03-07-2019,03/07/2019 12:37:15,905,71,124,12,38.8,6.1,32.8,28.6,
Hyderabad,Zone 5,1,7,16:00 to 20:00,03-07-2019,03/07/2019 18:04:19,905,67,209,13,49.3,7.7,41.6,19.2,
Hyderabad,Zone 5,1,7,20:00 to 00:00,03-07-2019,03/07/2019 23:08:15,916,72,193,12,39.3,6.2,33.2,17.2,
Hyderabad,Zone 6,1,1,00:00 to 04:00,27-06-2019,27/06/2019 01:26:53,1130,70,137,4,38.1,6.0,32.1,19.7,
Hyderabad,Zone 6,1,1,04:00 to 08.00,27-06-2019,27/06/2019 07:19:00,1173,75,75,8,36.1,5.6,30.4,20.4,
Hyderabad,Zone 6,1,1,08:00 to 12:00,27-06-2019,27/06/2019 10:17:43,1141,75,196,14,37.8,5.9,31.9,30.7,
Hyderabad,Zone 6,1,1,12:00 to 16:00,27-06-2019,27/06/2019 14:41:28,1084,72,83,6,45.6,7.1,38.5,18.7,
Hyderabad,Zone 6,1,1,16:00 to 20:00,27-06-2019,27/06/2019 16:22:49,1015,75,203,13,23.4,3.7,19.8,14.3,
Hyderabad,Zone 6,1,1,20:00 to 00:00,27-06-2019,27/06/2019 20:34:37,1074,73,181,10,22.9,3.6,19.3,7.4,
Hyderabad,Zone 6,1,2,00:00 to 04:00,28-06-2019,28/06/2019 00:00:44,1104,73,161,15,29.1,4.5,24.5,16.6,
Hyderabad,Zone 6,1,2,04:00 to 08.00,28-06-2019,28/06/2019 04:58:53,1008,74,100,7,36.5,5.7,30.8,15.6,
Hyderabad,Zone 6,1,2,08:00 to 12:00,28-06-2019,28/06/2019 11:47:12,1121,66,198,12,41.4,6.5,34.9,4.8,
Hyderabad,Zone 6,1,2,12:00 to 16:00,28-06-2019,28/06/2019 13:35:04,1161,70,70,6,9.1,1.4,7.7,6.7,
Hyderabad,Zone 6,1,2,16:00 to 20:00,28-06-2019,28/06/2019 19:59:55,1040,70,200,6,9.4,1.5,8.0,1.8,
Hyderabad,Zone 6,1,2,20:00 to 00:00,28-06-2019,28/06/2019 20:38:47,1029,74,182,8,44.7,7.0,37.7,17.7,
Hyderabad,Zone 6,1,4,00:00 to 04:00,30-06-2019,30/06/2019 02:48:39,1103,66,170,15,38.2,6.0,32.2,17.7,
Hyderabad,Zone 6,1,4,04:00 to 08.00,30-06-2019,30/06/2019 05:51:41,1111,67,120,12,28.3,4.4,23.9,9.4,
Hyderabad,Zone 6,1,4,08:00 to 12:00,30-06-2019,30/06/2019 10:52:00,1102,73,198,11,34.4,5.4,29.0,14.6,
Hyderabad,Zone 6,1,4,12:00 to 16:00,30-06-2019,30/06/2019 15:53:11,1068,66,126,14,43.8,6.8,37.0,29.3,
Hyderabad,Zone 6,1,4,16:00 to 20:00,30-06-2019,30/06/2019 17:10:30,1097,72,199,12,16.0,2.5,13.5,0.4,
Hyderabad,Zone 6,1,4,20:00 to 00:00,30-06-2019,30/06/2019 20:00:22,1061,75,202,12,43.6,6.8,36.8,17.2,
Hyderabad,Zone 6,1,4,00:00 to 04:00,30-06-2019,30/06/2019 02:22:03,1173,73,144,11,37.4,5.9,31.6,15.9,
Hyderabad,Zone 6,1,4,04:00 to 08.00,30-06-2019,30/06/2019 05:29:09,1024,71,98,11,28.7,4.5,24.2,11.6,
Hyderabad,Zone 6,1,4,08:00 to 12:00,30-06-2019,30/06/2019 08:49:21,1198,71,197,12,30.3,4.7,25.6,15.0,
Hyderabad,Zone 6,1,4,12:00 to 16:00,30-06-2019,30/06/2019 13:22:37,1010,73,66,5,38.2,6.0,32.3,29.7,
Hyderabad,Zone 6,1,4,16:00 to 20:00,30-06-2019,30/06/2019 16:35:17,1044,71,203,8,28.8,4.5,24.3,14.8,
Hyderabad,Zone 6,1,4,20:00 to 00:00,30-06-2019,30/06/2019 20:37:30,1078,73,203,12,22.4,3.5,18.9,8.7,
Hyderabad,Zone 6,1,5,00:00 to 04:00,01-07-2019,01/07/2019 00:12:53,1190,66,146,4,35.5,5.6,30.0,18.0,
Hyderabad,Zone 6,1,5,04:00 to 08.00,01-07-2019,01/07/2019 04:47:26,1026,72,125,6,17.2,2.7,14.5,3.5,
Hyderabad,Zone 6,1,5,08:00 to 12:00,01-07-2019,01/07/2019 09:30:22,1077,68,212,12,35.7,5.6,30.1,19.3,
Hyderabad,Zone 6,1,5,12:00 to 16:00,01-07-2019,01/07/2019 14:59:12,1092,66,119,14,41.3,6.5,34.9,29.2,
Hyderabad,Zone 6,1,5,16:00 to 20:00,01-07-2019,01/07/2019 18:31:19,1096,70,206,7,39.2,6.1,33.1,17.2,
Hyderabad,Zone 6,1,5,20:00 to 00:00,01-07-2019,01/07/2019 21:21:49,1126,70,191,14,44.5,6.9,37.5,18.8,
Hyderabad,Zone 6,1,6,00:00 to 04:00,02-07-2019,02/07/2019 03:16:51,1143,74,135,7,42.7,6.7,36.0,17.9,
Hyderabad,Zone 6,1,6,04:00 to 08.00,02-07-2019,02/07/2019 04:02:17,1072,68,61,4,35.9,5.6,30.3,7.1,
Hyderabad,Zone 6,1,6,08:00 to 12:00,02-07-2019,02/07/2019 08:38:36,1034,73,210,15,32.0,5.0,27.0,16.3,
Hyderabad,Zone 6,1,6,12:00 to 16:00,02-07-2019,02/07/2019 12:15:53,1119,75,113,13,32.2,5.0,27.2,14.4,
Hyderabad,Zone 6,1,6,16:00 to 20:00,02-07-2019,02/07/2019 18:53:51,1091,65,191,14,44.7,7.0,37.7,23.2,
Hyderabad,Zone 6,1,6,20:00 to 00:00,02-07-2019,02/07/2019 22:29:02,1103,68,184,15,35.0,5.5,29.5,19.2,
Hyderabad,Zone 6,1,7,00:00 to 04:00,03-07-2019,03/07/2019 01:48:43,1078,75,130,7,39.0,6.1,32.9,18.8,
Hyderabad,Zone 6,1,7,04:00 to 08.00,03-07-2019,03/07/2019 06:59:46,1176,69,52,10,38.8,6.1,32.7,17.0,
Hyderabad,Zone 6,1,7,08:00 to 12:00,03-07-2019,03/07/2019 09:15:26,1178,73,163,6,15.9,2.5,13.4,8.3,
Hyderabad,Zone 6,1,7,12:00 to 16:00,03-07-2019,03/07/2019 12:13:38,1112,72,80,14,38.3,6.0,32.4,17.5,
Hyderabad,Zone 6,1,7,16:00 to 20:00,03-07-2019,03/07/2019 17:26:29,1084,66,192,7,44.1,6.9,37.2,20.5,
Hyderabad,Zone 6,1,7,20:00 to 00:00,03-07-2019,03/07/2019 21:20:58,1069,75,187,10,35.3,5.5,29.8,27.1,
Hyderabad,Zone 7,1,1,00:00 to 04:00,27-06-2019,27/06/2019 02:20:42,360,75,159,12,41.1,6.4,34.7,26.4,
Hyderabad,Zone 7,1,1,04:00 to 08.00,27-06-2019,27/06/2019 06:49:28,485,68,140,14,31.8,5.0,26.9,20.7,
Hyderabad,Zone 7,1,1,08:00 to 12:00,27-06-2019,27/06/2019 10:54:40,366,72,199,12,35.5,5.5,29.9,21.0,
Hyderabad,Zone 7,1,1,12:00 to 16:00,27-06-2019,27/06/2019 12:10:53,508,73,120,11,39.3,6.1,33.1,29.4,
Hyderabad,Zone 7,1,1,16:00 to 20:00,27-06-2019,27/06/2019 19:02:17,432,68,196,14,41.1,6.4,34.7,24.3,
Hyderabad,Zone 7,1,1,20:00 to 00:00,27-06-2019,27/06/2019 20:02:30,392,72,182,10,37.5,5.9,31.6,26.7,
Hyderabad,Zone 7,1,2,00:00 to 04:00,28-06-2019,28/06/2019 01:11:28,396,72,160,11,39.9,6.2,33.7,25.1,
Hyderabad,Zone 7,1,2,04:00 to 08.00,28-06-2019,28/06/2019 05:54:21,464,73,112,10,42.2,6.6,35.6,27.6,
Hyderabad,Zone 7,1,2,08:00 to 12:00,28-06-2019,28/06/2019 09:10:05,503,67,204,10,49.1,7.7,41.5,21.5,
Hyderabad,Zone 7,1,2,12:00 to 16:00,28-06-2019,28/06/2019 13:57:16,548,65,87,12,38.6,6.0,32.6,27.4,
Hyderabad,Zone 7,1,2,16:00 to 20:00,28-06-2019,28/06/2019 17:43:03,371,67,201,10,40.6,6.4,34.3,25.1,
Hyderabad,Zone 7,1,2,20:00 to 00:00,28-06-2019,28/06/2019 23:53:11,440,69,203,14,43.0,6.7,36.3,30.4,
Hyderabad,Zone 7,1,4,00:00 to 04:00,30-06-2019,30/06/2019 01:56:41,508,75,159,10,39.8,6.2,33.6,27.2,
Hyderabad,Zone 7,1,4,04:00 to 08.00,30-06-2019,30/06/2019 05:11:01,425,74,138,11,39.7,6.2,33.5,24.9,
Hyderabad,Zone 7,1,4,08:00 to 12:00,30-06-2019,30/06/2019 11:39:15,406,71,211,10,36.0,5.6,30.3,23.9,
Hyderabad,Zone 7,1,4,12:00 to 16:00,30-06-2019,30/06/2019 12:05:02,389,69,120,12,35.5,5.6,30.0,30.8,
Hyderabad,Zone 7,1,4,16:00 to 20:00,30-06-2019,30/06/2019 18:28:58,374,67,187,14,32.2,5.0,27.1,30.2,
Hyderabad,Zone 7,1,4,20:00 to 00:00,30-06-2019,30/06/2019 23:38:17,352,73,185,13,42.8,6.7,36.1,30.0,
Hyderabad,Zone 7,1,4,00:00 to 04:00,30-06-2019,30/06/2019 03:02:18,416,68,155,13,38.0,5.9,32.1,21.7,
Hyderabad,Zone 7,1,4,04:00 to 08.00,30-06-2019,30/06/2019 05:05:06,550,71,118,12,36.3,5.7,30.6,27.2,
Hyderabad,Zone 7,1,4,08:00 to 12:00,30-06-2019,30/06/2019 10:45:09,492,70,195,12,39.5,6.2,33.3,20.4,
Hyderabad,Zone 7,1,4,12:00 to 16:00,30-06-2019,30/06/2019 14:16:29,434,73,97,14,31.5,4.9,26.6,30.8,
Hyderabad,Zone 7,1,4,16:00 to 20:00,30-06-2019,30/06/2019 19:01:04,542,75,187,10,38.1,6.0,32.1,24.5,
Hyderabad,Zone 7,1,4,20:00 to 00:00,30-06-2019,30/06/2019 20:16:50,528,71,181,12,35.2,5.5,29.7,26.8,
Hyderabad,Zone 7,1,5,00:00 to 04:00,01-07-2019,01/07/2019 03:34:16,402,67,146,11,41.5,6.5,35.0,29.2,
Hyderabad,Zone 7,1,5,04:00 to 08.00,01-07-2019,01/07/2019 05:00:41,532,70,66,14,35.7,5.6,30.1,24.9,
Hyderabad,Zone 7,1,5,08:00 to 12:00,01-07-2019,01/07/2019 09:24:02,536,71,192,14,44.0,6.9,37.1,27.8,
Hyderabad,Zone 7,1,5,12:00 to 16:00,01-07-2019,01/07/2019 14:36:28,409,68,113,11,33.5,5.2,28.3,22.5,
Hyderabad,Zone 7,1,5,16:00 to 20:00,01-07-2019,01/07/2019 19:49:30,546,68,205,11,35.8,5.6,30.2,30.4,
Hyderabad,Zone 7,1,5,20:00 to 00:00,01-07-2019,01/07/2019 22:51:09,534,65,204,14,39.8,6.2,33.6,23.8,
Hyderabad,Zone 7,1,6,00:00 to 04:00,02-07-2019,02/07/2019 03:31:13,509,70,159,13,35.0,5.5,29.5,27.3,
Hyderabad,Zone 7,1,6,04:00 to 08.00,02-07-2019,02/07/2019 07:09:06,381,70,139,14,42.6,6.7,35.9,29.5,
Hyderabad,Zone 7,1,6,08:00 to 12:00,02-07-2019,02/07/2019 08:19:55,432,66,198,14,40.7,6.4,34.3,23.4,
Hyderabad,Zone 7,1,6,12:00 to 16:00,02-07-2019,02/07/2019 13:24:34,516,72,109,11,43.1,6.7,36.4,28.6,
Hyderabad,Zone 7,1,6,16:00 to 20:00,02-07-2019,02/07/2019 16:48:03,436,74,189,13,40.5,6.3,34.2,26.0,
Hyderabad,Zone 7,1,6,20:00 to 00:00,02-07-2019,02/07/2019 23:19:20,447,73,200,13,42.9,6.7,36.2,27.9,
Hyderabad,Zone 7,1,7,00:00 to 04:00,03-07-2019,03/07/2019 02:54:04,498,71,168,10,40.1,6.3,33.8,23.1,
Hyderabad,Zone 7,1,7,04:00 to 08.00,03-07-2019,03/07/2019 07:12:21,434,74,50,13,42.6,6.7,35.9,28.7,
Hyderabad,Zone 7,1,7,08:00 to 12:00,03-07-2019,03/07/2019 09:30:58,500,68,214,13,37.5,5.9,31.6,27.1,
Hyderabad,Zone 7,1,7,12:00 to 16:00,03-07-2019,03/07/2019 15:01:21,539,74,87,12,45.5,7.1,38.4,20.0,
Hyderabad,Zone 7,1,7,16:00 to 20:00,03-07-2019,03/07/2019 17:35:24,380,69,184,14,35.0,5.5,29.5,26.5,
Hyderabad,Zone 7,1,7,20:00 to 00:00,03-07-2019,03/07/2019 21:14:39,374,74,194,13,48.1,7.5,40.6,22.5,
Hyderabad,Zone 8,1,1,00:00 to 04:00,27-06-2019,27/06/2019 01:25:19,1103,68,148,4,41.4,6.5,34.9,24.1,
Hyderabad,Zone 8,1,1,04:00 to 08.00,27-06-2019,27/06/2019 06:15:08,1173,67,121,8,39.6,6.2,33.4,24.3,
Hyderabad,Zone 8,1,1,08:00 to 12:00,27-06-2019,27/06/2019 08:50:29,1196,67,212,10,31.6,4.9,26.7,29.7,
Hyderabad,Zone 8,1,1,12:00 to 16:00,27-06-2019,27/06/2019 15:04:49,1097,68,79,4,42.7,6.7,36.0,27.8,
Hyderabad,Zone 8,1,1,16:00 to 20:00,27-06-2019,27/06/2019 16:10:32,1076,74,192,5,32.5,5.1,27.5,30.1,
Hyderabad,Zone 8,1,1,20:00 to 00:00,27-06-2019,27/06/2019 20:45:13,1105,71,189,14,38.1,6.0,32.1,29.6,
Hyderabad,Zone 8,1,2,00:00 to 04:00,28-06-2019,28/06/2019 02:44:43,1182,73,141,9,43.4,6.8,36.6,27.7,
Hyderabad,Zone 8,1,2,04:00 to 08.00,28-06-2019,28/06/2019 06:22:27,1068,72,118,8,41.6,6.5,35.1,25.6,
Hyderabad,Zone 8,1,2,08:00 to 12:00,28-06-2019,28/06/2019 11:04:42,1032,65,202,11,35.5,5.5,29.9,30.7,
Hyderabad,Zone 8,1,2,12:00 to 16:00,28-06-2019,28/06/2019 12:34:11,1146,65,86,11,39.6,6.2,33.4,25.0,
Hyderabad,Zone 8,1,2,16:00 to 20:00,28-06-2019,28/06/2019 17:32:42,1158,74,189,15,35.9,5.6,30.3,25.5,
Hyderabad,Zone 8,1,2,20:00 to 00:00,28-06-2019,28/06/2019 22:59:50,1059,68,201,6,41.7,6.5,35.2,25.4,
Hyderabad,Zone 8,1,4,00:00 to 04:00,30-06-2019,30/06/2019 02:46:03,1113,75,132,4,40.1,6.3,33.8,24.8,
Hyderabad,Zone 8,1,4,04:00 to 08.00,30-06-2019,30/06/2019 04:41:18,1185,73,88,5,38.5,6.0,32.5,27.9,
Hyderabad,Zone 8,1,4,08:00 to 12:00,30-06-2019,30/06/2019 10:14:14,1141,73,154,7,31.9,5.0,26.9,21.8,
Hyderabad,Zone 8,1,4,12:00 to 16:00,30-06-2019,30/06/2019 14:42:10,1113,66,77,4,49.9,7.8,42.1,23.1,
Hyderabad,Zone 8,1,4,16:00 to 20:00,30-06-2019,30/06/2019 19:53:48,1140,69,203,7,36.2,5.7,30.5,30.7,
Hyderabad,Zone 8,1,4,20:00 to 00:00,30-06-2019,30/06/2019 21:26:39,1023,68,192,9,36.4,5.7,30.7,20.6,
Hyderabad,Zone 8,1,4,00:00 to 04:00,30-06-2019,30/06/2019 03:43:15,1032,73,149,7,40.0,6.2,33.7,28.6,
Hyderabad,Zone 8,1,4,04:00 to 08.00,30-06-2019,30/06/2019 07:39:54,1162,73,75,6,41.2,6.4,34.7,26.9,
Hyderabad,Zone 8,1,4,08:00 to 12:00,30-06-2019,30/06/2019 09:29:16,1061,69,213,11,34.6,5.4,29.2,30.9,
Hyderabad,Zone 8,1,4,12:00 to 16:00,30-06-2019,30/06/2019 15:42:13,1102,75,80,13,36.5,5.7,30.8,23.9,
Hyderabad,Zone 8,1,4,16:00 to 20:00,30-06-2019,30/06/2019 19:34:29,1094,68,209,4,38.3,6.0,32.3,24.6,
Hyderabad,Zone 8,1,4,20:00 to 00:00,30-06-2019,30/06/2019 20:23:30,1051,72,185,6,36.2,5.7,30.6,30.8,
Hyderabad,Zone 8,1,5,00:00 to 04:00,01-07-2019,01/07/2019 00:58:39,1016,69,156,10,41.7,6.5,35.2,24.1,
Hyderabad,Zone 8,1,5,04:00 to 08.00,01-07-2019,01/07/2019 07:38:37,1053,67,112,10,44.0,6.9,37.1,28.0,
Hyderabad,Zone 8,1,5,08:00 to 12:00,01-07-2019,01/07/2019 11:24:03,1056,74,200,13,47.5,7.4,40.1,20.2,
Hyderabad,Zone 8,1,5,12:00 to 16:00,01-07-2019,01/07/2019 12:24:47,1096,65,59,8,32.8,5.1,27.7,20.4,
Hyderabad,Zone 8,1,5,16:00 to 20:00,01-07-2019,01/07/2019 19:03:11,1103,67,193,12,45.4,7.1,38.3,21.1,
Hyderabad,Zone 8,1,5,20:00 to 00:00,01-07-2019,01/07/2019 20:50:52,1005,74,200,6,35.5,5.5,29.9,20.3,
Hyderabad,Zone 8,1,6,00:00 to 04:00,02-07-2019,02/07/2019 00:24:10,1028,73,153,12,43.7,6.8,36.9,23.2,
Hyderabad,Zone 8,1,6,04:00 to 08.00,02-07-2019,02/07/2019 06:37:11,1074,72,149,9,38.7,6.0,32.6,27.4,
Hyderabad,Zone 8,1,6,08:00 to 12:00,02-07-2019,02/07/2019 08:45:54,1119,68,194,11,42.0,6.6,35.4,27.9,
Hyderabad,Zone 8,1,6,12:00 to 16:00,02-07-2019,02/07/2019 15:17:51,1013,73,70,7,37.2,5.8,31.4,24.3,
Hyderabad,Zone 8,1,6,16:00 to 20:00,02-07-2019,02/07/2019 19:07:33,1176,70,192,8,38.0,5.9,32.1,30.6,
Hyderabad,Zone 8,1,6,20:00 to 00:00,02-07-2019,02/07/2019 23:13:26,1057,67,184,14,38.4,6.0,32.4,21.2,
Hyderabad,Zone 8,1,7,00:00 to 04:00,03-07-2019,03/07/2019 01:58:14,1103,69,147,14,40.2,6.3,33.9,30.0,
Hyderabad,Zone 8,1,7,04:00 to 08.00,03-07-2019,03/07/2019 07:59:58,1076,71,110,14,37.3,5.8,31.4,27.3,
Hyderabad,Zone 8,1,7,08:00 to 12:00,03-07-2019,03/07/2019 10:18:40,1072,69,193,11,41.5,6.5,35.0,27.8,
Hyderabad,Zone 8,1,7,12:00 to 16:00,03-07-2019,03/07/2019 14:22:57,1046,65,59,7,41.9,6.5,35.3,29.7,
Hyderabad,Zone 8,1,7,16:00 to 20:00,03-07-2019,03/07/2019 18:03:01,1067,69,199,7,35.7,5.6,30.1,21.8,
Hyderabad,Zone 8,1,7,20:00 to 00:00,03-07-2019,03/07/2019 22:21:25,1044,68,196,5,41.3,6.5,34.9,21.4,
Hyderabad,Zone 9,1,1,00:00 to 04:00,27-06-2019,27/06/2019 01:58:57,1118,74,169,12,40.4,6.3,34.1,27.4,
Hyderabad,Zone 9,1,1,04:00 to 08.00,27-06-2019,27/06/2019 04:38:02,1142,74,122,5,39.6,6.2,33.4,25.4,
Hyderabad,Zone 9,1,1,08:00 to 12:00,27-06-2019,27/06/2019 09:14:57,1157,67,162,8,36.8,5.7,31.0,23.2,
Hyderabad,Zone 9,1,1,12:00 to 16:00,27-06-2019,27/06/2019 15:49:53,1086,73,120,13,43.8,6.8,37.0,28.1,
Hyderabad,Zone 9,1,1,16:00 to 20:00,27-06-2019,27/06/2019 17:35:31,1000,70,205,13,34.3,5.4,28.9,23.3,
Hyderabad,Zone 9,1,1,20:00 to 00:00,27-06-2019,27/06/2019 21:07:36,1001,74,195,14,38.6,6.0,32.6,21.7,
Hyderabad,Zone 9,1,2,00:00 to 04:00,28-06-2019,28/06/2019 00:03:37,1156,66,145,8,41.1,6.4,34.7,24.5,
Hyderabad,Zone 9,1,2,04:00 to 08.00,28-06-2019,28/06/2019 05:58:15,1039,69,128,6,34.4,5.4,29.0,24.4,
Hyderabad,Zone 9,1,2,08:00 to 12:00,28-06-2019,28/06/2019 09:47:04,1095,71,165,6,40.9,6.4,34.5,20.4,
Hyderabad,Zone 9,1,2,12:00 to 16:00,28-06-2019,28/06/2019 14:59:56,1060,68,103,15,43.6,6.8,36.8,21.7,
Hyderabad,Zone 9,1,2,16:00 to 20:00,28-06-2019,28/06/2019 19:21:57,1090,67,199,9,40.8,6.4,34.4,25.8,
Hyderabad,Zone 9,1,2,20:00 to 00:00,28-06-2019,28/06/2019 22:10:36,1132,72,189,15,43.0,6.7,36.3,20.9,
Hyderabad,Zone 9,1,4,00:00 to 04:00,30-06-2019,30/06/2019 01:58:43,1075,69,143,9,38.6,6.0,32.6,24.8,
Hyderabad,Zone 9,1,4,04:00 to 08.00,30-06-2019,30/06/2019 07:41:37,1172,68,108,11,32.3,5.1,27.2,23.0,
Hyderabad,Zone 9,1,4,08:00 to 12:00,30-06-2019,30/06/2019 10:20:27,1100,73,143,8,38.4,6.0,32.4,25.9,
Hyderabad,Zone 9,1,4,12:00 to 16:00,30-06-2019,30/06/2019 15:24:47,1168,70,128,9,38.4,6.0,32.4,23.5,
Hyderabad,Zone 9,1,4,16:00 to 20:00,30-06-2019,30/06/2019 17:12:51,1141,71,204,10,38.0,5.9,32.1,27.3,
Hyderabad,Zone 9,1,4,20:00 to 00:00,30-06-2019,30/06/2019 21:21:46,1040,67,192,7,38.8,6.1,32.8,28.3,
Hyderabad,Zone 9,1,4,00:00 to 04:00,30-06-2019,30/06/2019 02:29:40,1005,73,134,8,40.7,6.4,34.3,26.4,
Hyderabad,Zone 9,1,4,04:00 to 08.00,30-06-2019,30/06/2019 06:20:46,1034,65,121,10,33.1,5.2,28.0,20.5,
Hyderabad,Zone 9,1,4,08:00 to 12:00,30-06-2019,30/06/2019 08:12:23,1090,71,143,5,35.3,5.5,29.8,25.1,
Hyderabad,Zone 9,1,4,12:00 to 16:00,30-06-2019,30/06/2019 15:28:11,1168,70,81,7,38.4,6.0,32.4,27.9,
Hyderabad,Zone 9,1,4,16:00 to 20:00,30-06-2019,30/06/2019 16:47:10,1030,70,180,13,40.6,6.4,34.3,29.8,
Hyderabad,Zone 9,1,4,20:00 to 00:00,30-06-2019,30/06/2019 20:41:53,1179,65,196,12,40.6,6.3,34.2,28.2,
Hyderabad,Zone 9,1,5,00:00 to 04:00,01-07-2019,01/07/2019 01:56:52,1118,65,133,7,36.0,5.6,30.4,24.3,
Hyderabad,Zone 9,1,5,04:00 to 08.00,01-07-2019,01/07/2019 06:18:35,1099,74,94,13,36.0,5.6,30.4,27.1,
Hyderabad,Zone 9,1,5,08:00 to 12:00,01-07-2019,01/07/2019 10:07:55,1003,75,215,9,34.3,5.4,29.0,26.1,
Hyderabad,Zone 9,1,5,12:00 to 16:00,01-07-2019,01/07/2019 14:42:52,1065,67,107,11,43.6,6.8,36.8,22.4,
Hyderabad,Zone 9,1,5,16:00 to 20:00,01-07-2019,01/07/2019 16:40:56,1155,74,198,13,37.8,5.9,31.9,26.5,
Hyderabad,Zone 9,1,5,20:00 to 00:00,01-07-2019,01/07/2019 20:51:32,1082,71,192,11,47.9,7.5,40.4,20.1,
Hyderabad,Zone 9,1,6,00:00 to 04:00,02-07-2019,02/07/2019 03:40:00,1104,72,142,5,41.1,6.4,34.7,29.1,
Hyderabad,Zone 9,1,6,04:00 to 08.00,02-07-2019,02/07/2019 05:11:16,1025,67,82,10,36.0,5.6,30.3,27.2,
Hyderabad,Zone 9,1,6,08:00 to 12:00,02-07-2019,02/07/2019 11:03:25,1180,69,148,5,35.6,5.6,30.1,24.6,
Hyderabad,Zone 9,1,6,12:00 to 16:00,02-07-2019,02/07/2019 15:15:23,1082,66,85,11,43.9,6.9,37.0,28.7,
Hyderabad,Zone 9,1,6,16:00 to 20:00,02-07-2019,02/07/2019 19:31:35,1045,74,185,13,37.2,5.8,31.4,30.4,
Hyderabad,Zone 9,1,6,20:00 to 00:00,02-07-2019,02/07/2019 22:27:32,1133,71,191,13,37.7,5.9,31.8,23.3,
Hyderabad,Zone 9,1,7,00:00 to 04:00,03-07-2019,03/07/2019 03:08:02,1011,66,149,10,38.5,6.0,32.5,26.3,
Hyderabad,Zone 9,1,7,04:00 to 08.00,03-07-2019,03/07/2019 04:32:10,1087,72,145,9,33.6,5.3,28.3,30.5,
Hyderabad,Zone 9,1,7,08:00 to 12:00,03-07-2019,03/07/2019 10:07:47,1107,65,163,5,45.4,7.1,38.3,21.2,
Hyderabad,Zone 9,1,7,12:00 to 16:00,03-07-2019,03/07/2019 13:29:12,1048,75,83,11,41.0,6.4,34.6,29.7,
Hyderabad,Zone 9,1,7,16:00 to 20:00,03-07-2019,03/07/2019 18:20:24,1091,70,198,4,33.2,5.2,28.0,21.2,
Hyderabad,Zone 9,1,7,20:00 to 00:00,03-07-2019,03/07/2019 22:44:20,1156,75,196,12,40.1,6.3,33.8,21.8,
Hyderabad,Zone 10,1,1,00:00 to 04:00,27-06-2019,27/06/2019 02:18:12,1117,71,140,7,38.4,6.0,32.4,28.8,
Hyderabad,Zone 10,1,1,04:00 to 08.00,27-06-2019,27/06/2019 06:05:24,1091,67,99,11,37.9,5.9,32.0,30.7,
